# BASE	VAL1
# colour	250:0:0
5359	-11.33
5362	-11.71
5365	-12.06
5368	-11.71
5371	-11.71
5374	-12.36
5377	-12.49
5380	-10.74
5383	-10.76
5386	-12.54
5389	-13.12
5392	-11.40
5395	-11.76
5398	-11.15
5401	-12.93
5404	-12.93
5407	-13.21
5410	-13.78
5413	-14.42
5416	-15.29
5419	-13.05
5422	-14.54
5425	-11.84
5428	-14.08
5431	-13.91
5434	-16.65
5437	-13.85
5440	-14.23
5443	-9.38
5446	-11.83
5449	-14.61
5452	-14.96
5455	-10.48
5458	-10.39
5461	-11.41
5464	-11.09
5467	-11.78
5470	-10.51
5473	-10.92
5476	-12.43
5479	-14.08
5482	-11.82
5485	-10.90
5488	-10.90
5491	-11.62
5494	-10.53
5497	-11.44
5500	-11.44
5503	-10.71
5506	-12.56
5509	-13.03
5512	-11.93
5515	-11.84
5518	-7.46
5521	-10.78
5524	-11.73
5527	-5.76
5530	-6.25
5533	-7.76
5536	-7.76
5539	-8.23
5542	-8.60
5545	-10.36
5548	-9.20
5551	-8.60
5554	-10.75
5557	-11.35
5560	-8.47
5563	-8.03
5566	-8.65
5569	-8.59
5572	-8.38
5575	-11.50
5578	-11.19
5581	-11.49
5584	-13.03
5587	-13.03
5590	-12.88
5593	-12.67
5596	-13.87
5599	-14.97
5602	-13.77
5605	-10.98
5608	-14.18
5611	-15.84
5614	-17.55
5617	-13.12
5620	-13.12
5623	-10.74
5626	-14.82
5629	-14.63
5632	-11.98
5635	-11.94
5638	-16.13
5641	-16.13
5644	-15.94
5647	-14.03
5650	-14.69
5653	-15.36
5656	-15.31
5659	-15.31
5662	-14.41
5665	-14.28
5668	-11.62
5671	-13.77
5674	-11.28
5677	-11.09
5680	-10.33
5683	-9.87
5686	-11.42
5689	-7.96
5692	-7.96
5695	-7.12
5698	-3.54
5701	-3.54
5704	-5.24
5707	-5.24
5710	-6.19
5713	-6.19
5716	-6.05
5719	-5.56
5722	-6.02
5725	-6.89
5728	-6.89
5731	-6.89
5734	-4.27
5737	-2.87
5740	-3.21
5743	-3.21
5746	-3.21
5749	-3.21
5752	-7.23
5755	-10.92
5758	-10.65
5761	-10.65
5764	-10.65
5767	-10.65
5770	-9.46
5773	-11.06
5776	-13.54
5779	-15.42
5782	-12.26
5785	-11.33
5788	-11.79
5791	-11.79
5794	-15.16
5797	-15.40
5800	-15.40
5803	-12.02
5806	-12.02
5809	-13.87
5812	-14.24
5815	-14.07
5818	-10.81
5821	-10.60
5824	-8.26
5827	-9.71
5830	-14.20
5833	-14.20
5836	-8.69
5839	-10.23
5842	-11.32
5845	-11.93
5848	-11.90
5851	-11.32
5854	-14.11
5857	-11.50
5860	-11.50
5863	-13.63
5866	-12.68
5869	-13.78
5872	-15.92
5875	-13.93
5878	-14.14
5881	-11.39
5884	-12.20
5887	-17.40
5890	-12.07
5893	-13.46
5896	-13.41
5899	-13.81
5902	-12.01
5905	-12.80
5908	-10.33
5911	-13.87
5914	-10.76
5917	-10.76
5920	-11.49
5923	-12.47
5926	-9.11
5929	-10.17
5932	-9.70
5935	-9.19
5938	-10.26
5941	-10.38
5944	-4.36
5947	-6.27
5950	-6.52
5953	-8.31
5956	-7.86
5959	-8.01
5962	-8.25
5965	-12.75
5968	-12.76
5971	-9.77
5974	-12.33
5977	-12.92
5980	-12.35
5983	-9.43
5986	-8.36
5989	-10.38
5992	-6.54
5995	-6.54
5998	-6.84
6001	-7.79
6004	-8.41
6007	-11.56
6010	-11.56
6013	-8.15
6016	-8.02
6019	-7.40
6022	-7.40
6025	-7.40
6028	-8.44
6031	-8.76
6034	-8.76
6037	-8.76
6040	-7.15
6043	-6.66
6046	-6.66
6049	-5.60
6052	-4.99
6055	-3.49
6058	-3.66
6061	-7.96
6064	-5.07
6067	-7.16
6070	-8.77
6073	-8.77
6076	-8.77
6079	-9.94
6082	-9.94
6085	-9.85
6088	-9.31
6091	-9.86
6094	-9.86
6097	-10.07
6100	-8.19
6103	-5.24
6106	-7.16
6109	-7.16
6112	-3.08
6115	-2.57
6118	-7.06
6121	-9.07
6124	-9.20
6127	-6.18
6130	-13.78
6133	-14.24
6136	-14.24
6139	-14.24
6142	-14.24
6145	-14.24
6148	-14.24
6151	-15.51
6154	-11.56
6157	-11.56
6160	-12.99
6163	-12.99
6166	-12.99
6169	-12.99
6172	-8.05
6175	-8.50
6178	-7.12
6181	-5.35
6184	-5.35
6187	-5.35
6190	-5.35
6193	-5.35
6196	-9.64
6199	-11.64
6202	-14.12
6205	-9.16
6208	-9.16
6211	-9.16
6214	-7.85
6217	-7.85
6220	-8.20
6223	-8.24
6226	-10.30
6229	-10.66
6232	-10.49
6235	-10.30
6238	-10.64
6241	-9.94
6244	-3.16
6247	-3.53
6250	-3.41
6253	-5.68
6256	-5.50
6259	-7.61
6262	-9.24
6265	-8.81
6268	-9.49
6271	-9.49
6274	-6.83
6277	-7.28
6280	-7.56
6283	-7.80
6286	-7.53
6289	-8.66
6292	-8.66
6295	-9.06
6298	-14.22
6301	-10.41
6304	-10.41
6307	-11.54
6310	-11.91
6313	-15.42
6316	-13.39
6319	-8.56
6322	-8.11
6325	-13.03
6328	-12.64
6331	-7.91
6334	-7.30
6337	-6.55
6340	-7.72
6343	-8.14
6346	-8.72
6349	-8.14
6352	-8.86
6355	-8.86
6358	-11.27
6361	-6.85
6364	-7.09
6367	-6.91
6370	-9.08
6373	-9.76
6376	-9.76
6379	-8.73
6382	-11.69
6385	-12.15
6388	-11.83
6391	-11.73
6394	-12.26
6397	-12.26
6400	-14.75
6403	-12.89
6406	-13.01
6409	-12.86
6412	-14.13
6415	-11.65
6418	-11.51
6421	-11.51
6424	-11.51
6427	-10.85
6430	-10.34
6433	-10.34
6436	-11.21
6439	-14.52
6442	-10.10
6445	-9.93
6448	-8.53
6451	-10.22
6454	-9.48
6457	-13.80
6460	-9.33
6463	-10.61
6466	-11.00
6469	-10.86
6472	-7.33
6475	-7.72
6478	-10.73
6481	-10.73
6484	-10.73
6487	-9.56
6490	-10.54
6493	-12.23
6496	-12.51
6499	-11.41
6502	-13.38
6505	-10.01
6508	-9.94
6511	-10.25
6514	-10.25
6517	-9.21
6520	-11.68
6523	-11.54
6526	-10.25
6529	-6.67
6532	-10.16
6535	-12.21
6538	-13.10
6541	-17.52
6544	-18.15
6547	-11.36
6550	-13.63
6553	-14.33
6556	-13.30
6559	-13.30
6562	-11.34
6565	-11.34
6568	-11.34
6571	-11.88
6574	-7.48
6577	-7.48
6580	-7.81
6583	-9.03
6586	-12.60
6589	-9.62
6592	-10.29
6595	-11.86
6598	-12.05
6601	-8.76
6604	-7.97
6607	-7.97
6610	-9.14
6613	-9.14
6616	-12.80
6619	-12.80
6622	-12.71
6625	-11.69
6628	-12.15
6631	-11.67
6634	-10.95
6637	-8.41
6640	-5.84
6643	-5.79
6646	-4.87
6649	-5.19
6652	-4.51
6655	-4.51
6658	-4.19
6661	-5.87
6664	-7.96
6667	-7.96
6670	-9.96
6673	-10.25
6676	-9.96
6679	-10.07
6682	-10.17
6685	-11.43
6688	-11.78
6691	-11.28
6694	-11.28
6697	-11.86
6700	-9.84
6703	-11.39
6706	-9.41
6709	-8.83
6712	-6.92
6715	-6.92
6718	-10.18
6721	-10.18
6724	-10.18
6727	-10.18
6730	-8.58
6733	-11.04
6736	-11.36
6739	-12.49
6742	-12.49
6745	-10.16
6748	-10.37
6751	-9.09
6754	-9.83
6757	-11.22
6760	-6.98
6763	-10.14
6766	-11.12
6769	-11.84
6772	-9.97
6775	-9.00
6778	-11.52
6781	-11.15
6784	-11.15
6787	-11.14
6790	-8.78
6793	-11.38
6796	-11.18
6799	-9.95
6802	-13.05
6805	-9.77
6808	-9.77
6811	-9.76
6814	-9.54
6817	-8.14
6820	-8.14
6823	-6.26
6826	-6.31
6829	-9.55
6832	-9.55
6835	-9.82
6838	-9.83
6841	-10.15
6844	-10.15
6847	-11.94
6850	-12.92
6853	-12.92
6856	-12.92
6859	-12.92
6862	-10.91
6865	-8.63
6868	-10.12
6871	-10.12
6874	-7.58
6877	-7.58
6880	-7.58
6883	-6.35
6886	-8.04
6889	-6.28
6892	-7.54
6895	-6.54
6898	-7.20
6901	-7.66
6904	-7.66
6907	-7.05
6910	-6.62
6913	-7.07
6916	-7.85
6919	-8.04
6922	-9.97
6925	-9.97
6928	-9.97
6931	-11.68
6934	-12.61
6937	-10.04
6940	-10.90
6943	-10.90
6946	-13.21
6949	-14.08
6952	-14.08
6955	-12.94
6958	-13.89
6961	-14.84
6964	-14.84
6967	-14.84
6970	-15.29
6973	-15.99
6976	-13.85
6979	-14.72
6982	-13.23
6985	-13.04
6988	-10.11
6991	-12.47
6994	-10.98
6997	-10.33
7000	-10.33
7003	-10.33
7006	-10.17
7009	-9.20
7012	-12.31
7015	-14.06
7018	-13.74
7021	-13.14
7024	-9.73
7027	-9.73
7030	-13.08
7033	-11.16
7036	-11.16
7039	-11.88
7042	-10.46
7045	-10.96
7048	-8.28
7051	-8.28
7054	-9.86
7057	-8.28
7060	-9.34
7063	-6.52
7066	-8.42
7069	-9.94
7072	-10.92
7075	-11.22
7078	-15.76
7081	-15.76
7084	-15.70
7087	-12.51
7090	-15.13
7093	-15.13
7096	-15.13
7099	-13.09
7102	-10.28
7105	-6.72
7108	-10.97
7111	-10.97
7114	-8.34
7117	-8.76
7120	-8.69
7123	-6.33
7126	-9.38
7129	-11.71
7132	-12.97
7135	-12.91
7138	-12.04
7141	-12.12
7144	-12.65
7147	-12.87
7150	-14.03
7153	-15.36
7156	-15.32
7159	-15.32
7162	-15.95
7165	-14.57
7168	-8.63
7171	-7.92
7174	-6.78
7177	-5.56
7180	-5.17
7183	-6.48
7186	-6.53
7189	-6.68
7192	-9.20
7195	-6.17
7198	-6.17
7201	-5.39
7204	-5.39
7207	-5.39
7210	-5.39
7213	-10.09
7216	-10.09
7219	-9.56
7222	-8.73
7225	-11.54
7228	-11.96
7231	-11.06
7234	-9.94
7237	-9.33
7240	-9.33
7243	-9.33
7246	-9.33
7249	-9.76
7252	-8.78
7255	-8.78
7258	-10.50
7261	-10.50
7264	-10.91
7267	-9.91
7270	-7.10
7273	-9.52
7276	-10.38
7279	-10.38
7282	-10.38
7285	-10.76
7288	-11.96
7291	-11.92
7294	-12.95
7297	-9.62
7300	-7.45
7303	-10.76
7306	-10.76
7309	-9.03
7312	-9.52
7315	-10.66
7318	-8.99
7321	-10.81
7324	-11.27
7327	-11.13
7330	-10.21
7333	-15.12
7336	-11.78
7339	-14.22
7342	-14.04
7345	-12.14
7348	-10.83
7351	-11.07
7354	-12.96
7357	-11.85
7360	-10.46
7363	-11.96
7366	-10.27
7369	-10.27
7372	-10.27
7375	-11.56
7378	-9.63
7381	-9.87
7384	-9.80
7387	-9.80
7390	-11.88
7393	-12.07
7396	-12.52
7399	-14.95
7402	-14.16
7405	-11.60
7408	-16.29
7411	-12.81
7414	-11.37
7417	-11.62
7420	-12.16
7423	-10.70
7426	-10.71
7429	-11.41
7432	-11.22
7435	-11.22
7438	-11.03
7441	-11.11
7444	-12.15
7447	-12.37
7450	-15.36
7453	-13.08
7456	-12.99
7459	-11.33
7462	-9.33
7465	-12.58
7468	-12.75
7471	-10.11
7474	-10.62
7477	-11.48
7480	-11.57
7483	-11.57
7486	-10.11
7489	-13.12
7492	-13.12
7495	-11.43
7498	-11.88
7501	-9.80
7504	-13.19
7507	-14.14
7510	-14.14
7513	-15.98
7516	-14.74
7519	-14.74
7522	-13.72
7525	-13.93
7528	-11.54
7531	-11.23
7534	-11.78
7537	-12.64
7540	-12.86
7543	-13.71
7546	-13.16
7549	-13.65
7552	-11.82
7555	-10.28
7558	-9.26
7561	-10.79
7564	-8.56
7567	-10.35
7570	-11.12
7573	-11.12
7576	-12.44
7579	-9.28
7582	-9.28
7585	-12.35
7588	-10.66
7591	-7.17
7594	-10.95
7597	-11.71
7600	-12.43
7603	-12.00
7606	-11.68
7609	-9.43
7612	-7.46
7615	-4.33
7618	-3.22
7621	-3.22
7624	-9.98
7627	-8.07
7630	-8.64
7633	-11.61
7636	-11.61
7639	-11.61
7642	-11.61
7645	-10.14
7648	-9.97
7651	-5.69
7654	-6.38
7657	-7.89
7660	-7.89
7663	-7.89
7666	-7.89
7669	-8.18
7672	-9.18
7675	-10.12
7678	-10.57
7681	-10.09
7684	-9.69
7687	-10.10
7690	-10.10
7693	-8.08
7696	-7.42
7699	-8.30
7702	-9.03
7705	-9.35
7708	-9.35
7711	-8.29
7714	-7.97
7717	-8.56
7720	-9.57
7723	-7.02
7726	-11.25
7729	-11.53
7732	-11.29
7735	-10.56
7738	-10.56
7741	-10.84
7744	-11.20
7747	-9.53
7750	-10.67
7753	-11.65
7756	-14.36
7759	-14.35
7762	-12.22
7765	-12.22
7768	-11.99
7771	-11.89
7774	-11.89
7777	-10.17
7780	-12.22
7783	-10.92
7786	-11.84
7789	-10.94
7792	-12.50
7795	-13.78
7798	-12.12
7801	-10.00
7804	-12.31
7807	-13.84
7810	-13.84
7813	-11.71
7816	-14.56
7819	-14.56
7822	-14.56
7825	-9.02
7828	-9.02
7831	-9.66
7834	-9.66
7837	-14.17
7840	-9.98
7843	-7.74
7846	-9.92
7849	-10.42
7852	-9.17
7855	-8.58
7858	-11.21
7861	-9.24
7864	-9.24
7867	-9.27
7870	-11.52
7873	-11.71
7876	-13.31
7879	-13.25
7882	-13.72
7885	-13.97
7888	-14.47
7891	-13.41
7894	-13.48
7897	-13.43
7900	-13.76
7903	-11.33
7906	-9.40
7909	-13.03
7912	-13.03
7915	-13.03
7918	-13.03
7921	-14.23
7924	-12.59
7927	-12.59
7930	-10.75
7933	-10.44
7936	-7.39
7939	-7.39
7942	-11.50
7945	-11.87
7948	-7.71
7951	-8.99
7954	-10.35
7957	-11.79
7960	-11.63
7963	-11.54
7966	-12.00
7969	-11.73
7972	-11.73
7975	-11.73
7978	-11.87
7981	-9.83
7984	-9.56
7987	-11.93
7990	-12.46
7993	-12.39
7996	-15.09
7999	-12.83
8002	-14.05
8005	-11.83
8008	-11.83
8011	-12.29
8014	-13.58
8017	-13.26
8020	-12.55
8023	-12.55
8026	-13.88
8029	-12.55
8032	-12.55
8035	-12.65
8038	-10.46
8041	-10.46
8044	-9.87
8047	-9.95
8050	-9.30
8053	-9.65
8056	-9.65
8059	-8.35
8062	-9.68
8065	-9.68
8068	-10.15
8071	-9.47
8074	-8.61
8077	-9.48
8080	-10.34
8083	-11.93
8086	-12.09
8089	-9.93
8092	-11.66
8095	-12.78
8098	-9.33
8101	-4.36
8104	-6.92
8107	-7.79
8110	-8.91
8113	-7.07
8116	-7.07
8119	-9.76
8122	-10.63
8125	-11.08
8128	-11.08
8131	-9.63
8134	-11.57
8137	-11.93
8140	-14.18
8143	-15.05
8146	-12.77
8149	-12.77
8152	-11.96
8155	-11.64
8158	-8.41
8161	-8.69
8164	-8.65
8167	-10.75
8170	-10.66
8173	-8.61
8176	-8.61
8179	-8.61
8182	-8.62
8185	-10.34
8188	-7.15
8191	-7.18
8194	-9.37
8197	-12.54
8200	-12.54
8203	-13.55
8206	-12.52
8209	-12.31
8212	-11.93
8215	-14.15
8218	-11.71
8221	-11.71
8224	-11.71
8227	-11.71
8230	-13.37
8233	-13.37
8236	-15.71
8239	-14.22
8242	-11.00
8245	-12.88
8248	-11.41
8251	-12.68
8254	-11.95
8257	-14.74
8260	-11.23
8263	-11.66
8266	-12.38
8269	-9.97
8272	-9.97
8275	-10.96
8278	-9.38
8281	-9.14
8284	-10.87
8287	-10.87
8290	-10.87
8293	-9.28
8296	-12.89
8299	-12.33
8302	-11.30
8305	-9.66
8308	-10.14
8311	-9.26
8314	-8.00
8317	-7.61
8320	-8.69
8323	-9.76
8326	-10.30
8329	-10.54
8332	-10.39
8335	-10.39
8338	-11.88
8341	-10.14
8344	-8.48
8347	-9.41
8350	-11.06
8353	-11.06
8356	-10.79
8359	-8.76
8362	-9.35
8365	-8.59
8368	-8.59
8371	-10.88
8374	-9.41
8377	-12.43
8380	-11.18
8383	-9.01
8386	-9.73
8389	-8.99
8392	-9.52
8395	-12.61
8398	-12.98
8401	-9.52
8404	-11.11
8407	-13.94
8410	-14.60
8413	-11.96
8416	-10.07
8419	-10.07
8422	-10.12
8425	-7.03
8428	-7.03
8431	-7.75
8434	-7.73
8437	-7.73
8440	-11.23
8443	-12.09
8446	-10.42
8449	-6.06
8452	-5.98
8455	-6.44
8458	-6.18
8461	-8.53
8464	-9.48
8467	-9.48
8470	-10.60
8473	-10.80
8476	-11.57
8479	-14.12
8482	-10.12
8485	-9.49
8488	-8.61
8491	-10.31
8494	-12.70
8497	-11.80
8500	-8.81
8503	-10.44
8506	-10.44
8509	-9.01
8512	-9.01
8515	-7.11
8518	-7.11
8521	-7.77
8524	-8.75
8527	-6.11
8530	-6.11
8533	-7.58
8536	-7.26
8539	-7.14
8542	-5.96
8545	-6.45
8548	-8.89
8551	-8.89
8554	-9.17
8557	-9.63
8560	-8.96
8563	-10.65
8566	-12.72
8569	-11.35
8572	-10.55
8575	-10.55
8578	-8.49
8581	-9.20
8584	-13.15
8587	-12.79
8590	-13.43
8593	-14.86
8596	-16.13
8599	-13.74
8602	-13.74
8605	-14.48
8608	-14.77
8611	-10.88
8614	-7.56
8617	-10.60
8620	-11.64
8623	-11.64
8626	-11.64
8629	-11.64
8632	-9.25
8635	-10.74
8638	-11.64
8641	-11.64
8644	-10.70
8647	-10.70
8650	-12.28
8653	-10.67
8656	-10.67
8659	-10.92
8662	-11.11
8665	-11.57
8668	-11.57
8671	-10.68
8674	-8.96
8677	-11.07
8680	-11.07
8683	-9.31
8686	-9.59
8689	-11.34
8692	-11.34
8695	-11.34
8698	-11.34
8701	-11.34
8704	-11.34
8707	-11.02
8710	-13.80
8713	-16.51
8716	-16.51
8719	-16.49
8722	-13.77
8725	-11.00
8728	-10.78
8731	-9.83
8734	-8.51
8737	-9.39
8740	-8.09
8743	-10.21
8746	-10.87
8749	-10.70
8752	-10.89
8755	-11.74
8758	-11.74
8761	-9.56
8764	-12.76
8767	-13.49
8770	-13.30
8773	-11.17
8776	-11.17
8779	-12.91
8782	-12.02
8785	-12.02
8788	-9.36
8791	-9.64
8794	-9.64
8797	-9.64
8800	-9.47
8803	-5.69
8806	-5.60
8809	-5.60
8812	-8.41
8815	-4.93
8818	-5.25
8821	-5.53
8824	-5.12
8827	-11.44
8830	-11.08
8833	-8.15
8836	-8.10
8839	-7.93
8842	-7.93
8845	-8.46
8848	-10.47
8851	-9.96
8854	-8.75
8857	-12.40
8860	-8.91
8863	-8.48
8866	-11.44
8869	-11.05
8872	-8.57
8875	-10.14
8878	-10.46
8881	-10.46
8884	-11.68
8887	-11.68
8890	-10.28
8893	-9.53
8896	-10.09
8899	-4.89
8902	-7.75
8905	-7.64
8908	-7.35
8911	-6.37
8914	-6.19
8917	-6.19
8920	-6.19
8923	-6.19
8926	-6.36
8929	-2.80
8932	-2.40
8935	-7.27
8938	-7.59
8941	-9.70
8944	-11.14
8947	-11.08
8950	-10.50
8953	-9.48
8956	-12.12
8959	-12.16
8962	-14.12
8965	-14.80
8968	-14.12
8971	-11.98
8974	-12.44
8977	-12.44
8980	-11.83
8983	-14.18
8986	-14.22
8989	-12.64
8992	-12.64
8995	-13.82
8998	-14.88
9001	-16.51
9004	-16.51
9007	-16.46
9010	-9.61
9013	-10.47
9016	-11.56
9019	-12.45
9022	-10.68
9025	-10.09
9028	-10.09
9031	-10.92
9034	-10.86
9037	-8.02
9040	-14.56
9043	-14.56
9046	-14.56
9049	-14.06
9052	-12.47
9055	-12.47
9058	-12.47
9061	-12.42
9064	-12.08
9067	-8.62
9070	-7.12
9073	-5.24
9076	-5.54
9079	-6.02
9082	-6.16
9085	-6.02
9088	-5.95
9091	-5.86
9094	-5.74
9097	-5.41
9100	-5.77
9103	-5.77
9106	-5.77
9109	-4.17
9112	-7.09
9115	-3.85
9118	-7.53
9121	-7.90
9124	-8.07
9127	-11.03
9130	-9.96
9133	-10.00
9136	-12.91
9139	-14.10
9142	-13.98
9145	-13.98
9148	-16.06
9151	-16.06
9154	-15.13
9157	-16.61
9160	-13.43
9163	-13.34
9166	-13.61
9169	-11.84
9172	-12.06
9175	-11.29
9178	-11.55
9181	-11.55
9184	-14.52
9187	-12.06
9190	-13.47
9193	-14.81
9196	-16.82
9199	-16.76
9202	-15.64
9205	-15.15
9208	-13.98
9211	-13.98
9214	-13.84
9217	-8.63
9220	-9.01
9223	-9.25
9226	-14.38
9229	-15.74
9232	-13.13
9235	-13.13
9238	-13.13
9241	-13.03
9244	-13.03
9247	-8.86
9250	-10.51
9253	-13.04
9256	-15.74
9259	-15.74
9262	-14.56
9265	-8.43
9268	-8.43
9271	-9.17
9274	-8.40
9277	-10.19
9280	-10.19
9283	-10.65
9286	-10.46
9289	-11.67
9292	-9.54
9295	-10.79
9298	-11.11
9301	-11.02
9304	-11.31
9307	-10.59
9310	-10.59
9313	-10.61
9316	-8.78
9319	-8.14
9322	-7.83
9325	-5.88
9328	-9.42
9331	-10.76
9334	-10.76
9337	-14.05
9340	-14.92
9343	-14.92
9346	-11.40
9349	-12.32
9352	-11.35
9355	-11.35
9358	-10.25
9361	-12.37
9364	-12.22
9367	-12.13
9370	-9.36
9373	-9.78
9376	-9.78
9379	-9.78
9382	-8.53
9385	-8.35
9388	-9.29
9391	-5.15
9394	-7.82
9397	-7.05
9400	-7.19
9403	-11.35
9406	-11.79
9409	-11.79
9412	-12.77
9415	-13.64
9418	-13.64
9421	-13.64
9424	-13.82
9427	-13.04
9430	-13.46
9433	-12.51
9436	-11.63
9439	-12.79
9442	-13.66
9445	-13.66
9448	-15.92
9451	-16.71
9454	-18.58
9457	-16.32
9460	-15.68
9463	-13.75
9466	-13.83
9469	-13.46
9472	-13.37
9475	-13.96
9478	-13.96
9481	-15.36
9484	-9.82
9487	-9.82
9490	-10.65
9493	-9.98
9496	-9.16
9499	-11.43
9502	-13.56
9505	-13.06
9508	-13.06
9511	-12.07
9514	-10.94
9517	-9.24
9520	-10.82
9523	-9.24
9526	-8.59
9529	-8.04
9532	-8.99
9535	-9.14
9538	-11.46
9541	-11.46
9544	-10.13
9547	-8.44
9550	-8.73
9553	-10.41
9556	-10.41
9559	-10.41
9562	-10.46
9565	-10.46
9568	-11.75
9571	-10.75
9574	-10.75
9577	-11.71
9580	-12.44
9583	-9.89
9586	-9.94
9589	-11.05
9592	-8.27
9595	-8.27
9598	-10.48
9601	-9.86
9604	-11.87
9607	-10.34
9610	-10.34
9613	-12.10
9616	-12.96
9619	-11.78
9622	-11.00
9625	-10.65
9628	-9.36
9631	-10.88
9634	-11.71
9637	-12.09
9640	-11.80
9643	-11.79
9646	-12.45
9649	-12.45
9652	-10.18
9655	-10.18
9658	-10.18
9661	-10.18
9664	-8.10
9667	-7.04
9670	-7.53
9673	-7.53
9676	-7.53
9679	-7.53
9682	-7.53
9685	-7.53
9688	-6.47
9691	-11.10
9694	-11.42
9697	-11.42
9700	-6.77
9703	-7.58
9706	-7.06
9709	-6.17
9712	-5.95
9715	-3.72
9718	-3.72
9721	-3.72
9724	-3.81
9727	-4.96
9730	-4.96
9733	-9.69
9736	-10.06
9739	-10.06
9742	-10.56
9745	-10.04
9748	-9.09
9751	-9.09
9754	-7.98
9757	-9.73
9760	-8.34
9763	-8.33
9766	-10.71
9769	-13.06
9772	-11.69
9775	-11.08
9778	-14.19
9781	-10.05
9784	-8.73
9787	-8.73
9790	-8.73
9793	-6.09
9796	-9.86
9799	-9.86
9802	-8.09
9805	-3.39
9808	-9.04
9811	-7.72
9814	-7.72
9817	-9.42
9820	-10.29
9823	-10.29
9826	-8.16
9829	-6.73
9832	-9.41
9835	-9.41
9838	-10.26
9841	-13.25
9844	-11.44
9847	-11.90
9850	-14.27
9853	-14.51
9856	-14.51
9859	-12.92
9862	-13.17
9865	-10.14
9868	-9.93
9871	-9.49
9874	-11.77
9877	-9.79
9880	-10.66
9883	-10.12
9886	-10.96
9889	-10.27
9892	-9.24
9895	-9.24
9898	-6.77
9901	-6.04
9904	-5.43
9907	-3.80
9910	-3.80
9913	-3.80
9916	-3.80
9919	-6.04
9922	-6.04
9925	-2.63
9928	-5.84
9931	-6.16
9934	-6.16
9937	-6.86
9940	-6.86
9943	-6.86
9946	-7.87
9949	-9.59
9952	-9.91
9955	-9.91
9958	-10.73
9961	-10.73
9964	-10.73
9967	-8.01
9970	-8.51
9973	-9.88
9976	-7.86
9979	-11.50
9982	-10.08
9985	-10.77
9988	-11.28
9991	-10.64
9994	-8.73
9997	-7.21
10000	-7.66
10003	-7.65
10006	-9.68
10009	-8.29
10012	-7.59
10015	-7.89
10018	-8.13
10021	-7.84
10024	-7.84
10027	-9.51
10030	-9.51
10033	-9.51
10036	-7.28
10039	-8.95
10042	-11.40
10045	-11.40
10048	-9.76
10051	-9.76
10054	-9.89
10057	-10.71
10060	-11.84
10063	-15.66
10066	-15.49
10069	-15.44
10072	-15.06
10075	-15.25
10078	-15.06
10081	-12.84
10084	-12.12
10087	-10.76
10090	-9.09
10093	-10.19
10096	-9.99
10099	-8.47
10102	-8.48
10105	-8.97
10108	-9.95
10111	-6.25
10114	-8.02
10117	-12.80
10120	-14.28
10123	-14.28
10126	-14.28
10129	-13.96
10132	-14.37
10135	-19.30
10138	-18.51
10141	-14.75
10144	-13.51
10147	-13.65
10150	-13.18
10153	-13.62
10156	-13.56
10159	-13.24
10162	-12.80
10165	-11.21
10168	-11.58
10171	-10.55
10174	-10.57
10177	-12.35
10180	-12.91
10183	-12.74
10186	-9.84
10189	-8.76
10192	-8.59
10195	-6.87
10198	-7.54
10201	-6.87
10204	-6.93
10207	-6.14
10210	-5.20
10213	-6.83
10216	-6.09
10219	-6.46
10222	-6.99
10225	-7.12
10228	-5.42
10231	-5.91
10234	-9.03
10237	-9.03
10240	-9.03
10243	-8.65
10246	-8.65
10249	-10.86
10252	-9.13
10255	-12.43
10258	-11.29
10261	-10.64
10264	-10.64
10267	-13.46
10270	-13.92
10273	-13.92
10276	-13.92
10279	-13.75
10282	-10.31
10285	-6.39
10288	-9.48
10291	-9.80
10294	-9.70
10297	-9.70
10300	-12.64
10303	-13.43
10306	-11.88
10309	-16.34
10312	-15.71
10315	-12.96
10318	-14.67
10321	-13.92
10324	-11.73
10327	-13.28
10330	-14.16
10333	-13.08
10336	-12.64
10339	-12.64
10342	-11.44
10345	-10.24
10348	-10.19
10351	-8.63
10354	-8.30
10357	-9.04
10360	-9.36
10363	-11.13
10366	-8.75
10369	-9.09
10372	-9.09
10375	-11.21
10378	-11.49
10381	-12.47
10384	-13.13
10387	-11.10
10390	-13.21
10393	-12.64
10396	-12.46
10399	-12.46
10402	-11.92
10405	-11.95
10408	-11.95
10411	-12.72
10414	-12.24
10417	-11.74
10420	-12.57
10423	-13.03
10426	-13.03
10429	-12.27
10432	-12.92
10435	-12.92
10438	-12.92
10441	-13.96
10444	-12.47
10447	-14.58
10450	-14.58
10453	-12.47
10456	-11.04
10459	-9.80
10462	-9.80
10465	-7.80
10468	-4.97
10471	-4.83
10474	-3.77
10477	-3.77
10480	-3.68
10483	-3.42
10486	-3.42
10489	-5.00
10492	-4.95
10495	-8.40
10498	-8.40
10501	-9.73
10504	-7.84
10507	-8.79
10510	-8.03
10513	-9.79
10516	-10.28
10519	-11.55
10522	-12.35
10525	-11.28
10528	-11.28
10531	-9.51
10534	-9.42
10537	-11.05
10540	-9.03
10543	-10.52
10546	-10.50
10549	-11.87
10552	-11.87
10555	-11.87
10558	-10.88
10561	-17.09
10564	-13.87
10567	-11.16
10570	-9.23
10573	-10.54
10576	-12.33
10579	-13.17
10582	-13.17
10585	-13.17
10588	-13.17
10591	-10.16
10594	-11.38
10597	-11.38
